Time(s),Range(km),Range_Rate(km/s),Station_ID
33300.0,5720.65058849073921,1.82027470633108,2
33310.0,5738.98407455688630,1.84646562731061,2
33320.0,5757.57909592090073,1.87232778992629,2
33330.0,5776.43065412128999,1.89785711241234,2
33340.0,5795.53573558968310,1.92305515382416,2
33350.0,5814.89145928231028,1.94792229940991,2
33360.0,5834.49250945442236,1.97246235614570,2
33370.0,5854.33760374813573,1.99667106111453,2
33380.0,5874.42338148680119,2.02054792464709,2
33390.0,5894.74708218219530,2.04409608768978,2
33400.0,5915.30493295327051,2.06731648137582,2
33410.0,5936.09280685046997,2.09020644373103,2
33420.0,5957.10924047608023,2.11277271733346,2
33430.0,5978.34739901744433,2.13500963363266,2
33440.0,5999.80755678413607,2.15692417793075,2
33450.0,6021.48422826516344,2.17851358989181,2
33460.0,6043.37630903110767,2.19978141764324,2
33470.0,6065.48221094079236,2.22072601555702,2
33480.0,6087.79113818265705,2.24135164792101,2
33490.0,6110.30477807608986,2.26165967073746,2
33500.0,6133.02267431070413,2.28165358957933,2
33510.0,6155.93639263476689,2.30133084213162,2
33520.0,6179.04779994180080,2.32069439168246,2
33530.0,6202.34928390832738,2.33975061944056,2
33540.0,6225.84047935644594,2.35849414830197,2
33550.0,6249.51993909332305,2.37693038821517,2
33560.0,6273.38114753046011,2.39506478915235,2
33570.0,6297.41915706413602,2.41289550922967,2
33580.0,6321.63737210739419,2.43042420630651,2
33590.0,6346.02737536971927,2.44765670560128,2
33600.0,6370.58766834971539,2.46458878990978,2
33610.0,6395.31678914413351,2.48123108867065,2
33620.0,6420.21141929575060,2.49757923823463,2
33630.0,6445.26747193389747,2.51363940890129,2
33640.0,6470.48444668511638,2.52941557670984,2
33650.0,6495.85520686525888,2.54490261355987,2
33660.0,6521.38106090665224,2.56011087878947,2
33670.0,6547.05777530882187,2.57503742814775,2
