t,rho,rhodot,elev_deg,station_id,sc_lat_deg,sc_lon_deg,sc_alt_m
1.06450000000000000e+05,4.51777191796311308e+03,2.61416948540083283e+00,4.24173544916597152e+01,1,-3.58516446633631745e+01,1.73009529727445994e+02,3.62005989506817059e+03
1.06460000000000000e+05,4.54405648006997581e+03,2.64233050112733991e+00,4.17976420521990590e+01,1,-3.57327880860019107e+01,1.73389192814805455e+02,3.62001991173592614e+03
1.06470000000000000e+05,4.57061517735479629e+03,2.66992049623936900e+00,4.11827024179869099e+01,1,-3.56124647124172355e+01,1.73767595793461140e+02,3.61997992332314061e+03
1.06480000000000000e+05,4.59745165533023555e+03,2.69694665198035954e+00,4.05725325336081326e+01,1,-3.54906853756958824e+01,1.74144732693668800e+02,3.61993993090034746e+03
1.06490000000000000e+05,4.62455374376783766e+03,2.72341484555015390e+00,3.99671252814106168e+01,1,-3.53674609485257321e+01,1.74520597922094197e+02,3.61989993553266322e+03
1.06500000000000000e+05,4.65191681640682145e+03,2.74933380707844632e+00,3.93664697786765032e+01,1,-3.52428023399802441e+01,1.74895186258005651e+02,3.61985993827984203e+03
1.06510000000000000e+05,4.67953887253248649e+03,2.77471027451017438e+00,3.87705516563044981e+01,1,-3.51167204923547516e+01,1.75268492849318278e+02,3.61981994019631929e+03
1.06520000000000000e+05,4.70741086076070042e+03,2.79954949468108882e+00,3.81793533203089979e+01,1,-3.49892263780561876e+01,1.75640513208496685e+02,3.61977994233125355e+03
1.06530000000000000e+05,4.73552790500007086e+03,2.82386350561839494e+00,3.75928541973136277e+01,1,-3.48603309965469279e+01,1.76011243208325908e+02,3.61973994572856827e+03
1.06540000000000000e+05,4.76388431751462213e+03,2.84765345681283755e+00,3.70110309651118925e+01,1,-3.47300453713441968e+01,1.76380679077556437e+02,3.61969995142700100e+03
1.06550000000000000e+05,4.79247897009985081e+03,2.87093312678428747e+00,3.64338577692682080e+01,1,-3.45983805470754149e+01,1.76748817396432742e+02,3.61965996046014880e+03
1.06560000000000000e+05,4.82130258840651641e+03,2.89370478487459559e+00,3.58613064266500956e+01,1,-3.44653475865906742e+01,1.77115655092111922e+02,3.61961997385652285e+03
1.06570000000000000e+05,4.85035030762303541e+03,2.91597447824457401e+00,3.52933466167083338e+01,1,-3.43309575681330656e+01,1.77481189433980603e+02,3.61957999263958300e+03
1.06580000000000000e+05,4.87962019805589262e+03,2.93775873633471818e+00,3.47299460612544024e+01,1,-3.41952215825671715e+01,1.77845418028876992e+02,3.61954001782780142e+03
1.06590000000000000e+05,4.90910354697386992e+03,2.95905932739299704e+00,3.41710706934280140e+01,1,-3.40581507306667817e+01,1.78208338816225961e+02,3.61950005043470992e+03
1.06600000000000000e+05,4.93880132350404438e+03,2.97988268952745505e+00,3.36166848164941001e+01,1,-3.39197561204616420e+01,1.78569950063093984e+02,3.61946009146894539e+03
1.06610000000000000e+05,4.96870019688685534e+03,3.00023672831173638e+00,3.30667512530627121e+01,1,-3.37800488646445345e+01,1.78930250359171083e+02,3.61942014193430987e+03
1.06620000000000000e+05,4.99880480857281782e+03,3.02013045838135685e+00,3.25212314852844386e+01,1,-3.36390400780380077e+01,1.79289238611686216e+02,3.61938020282983052e+03
1.06630000000000000e+05,5.02910031974115009e+03,3.03957017914964434e+00,3.19800857865332944e+01,1,-3.34967408751218514e+01,1.79646914040264221e+02,3.61934027514979425e+03
1.06640000000000000e+05,5.05959296539841034e+03,3.05856303537358443e+00,3.14432733450601631e+01,1,-3.33531623676209321e+01,1.80003276171729112e+02,3.61930035988382042e+03
1.06650000000000000e+05,5.09027106938660654e+03,3.07712005299015834e+00,3.09107523800644088e+01,1,-3.32083156621538862e+01,1.80358324834861094e+02,3.61926045801690998e+03
1.06660000000000000e+05,5.12113372535426333e+03,3.09524372208702836e+00,3.03824802506056315e+01,1,-3.30622118579423372e+01,1.80712060155113647e+02,3.61922057052951641e+03
1.06670000000000000e+05,5.15217592568896998e+03,3.11294274385900183e+00,2.98584135577515859e+01,1,-3.29148620445809996e+01,1.81064482549296542e+02,3.61918069839757845e+03
1.06680000000000000e+05,5.18339306888720512e+03,3.13022502320013096e+00,2.93385082403346651e+01,1,-3.27662772998683280e+01,1.81415592720230364e+02,3.61914084259259653e+03
1.06690000000000000e+05,5.21477914923522894e+03,3.14709663117789340e+00,2.88227196646683055e+01,1,-3.26164686876976404e+01,1.81765391651378991e+02,3.61910100408169274e+03
1.06700000000000000e+05,5.24633452013265651e+03,3.16356456408194653e+00,2.83110027085529659e+01,1,-3.24654472560084884e+01,1.82113880601464871e+02,3.61906118382766545e+03
1.06710000000000000e+05,5.27804794402734296e+03,3.17963666785420473e+00,2.78033118398859926e+01,1,-3.23132240347981323e+01,1.82461061099073021e+02,3.61902138278905477e+03
1.06720000000000000e+05,5.30992516366843211e+03,3.19532226430314825e+00,2.72996011901691062e+01,1,-3.21598100341927875e+01,1.82806934937248315e+02,3.61898160192019895e+03
1.06730000000000000e+05,5.34195378465899830e+03,3.21061998625641953e+00,2.67998246231940804e+01,1,-3.20052162425780153e+01,1.83151504168091947e+02,3.61894184217130532e+03
1.06740000000000000e+05,5.37413570327813432e+03,3.22554532103271274e+00,2.63039357991702367e+01,1,-3.18494536247884064e+01,1.83494771097360825e+02,3.61890210448851030e+03
1.06750000000000000e+05,5.40646305078682781e+03,3.24009967051658654e+00,2.58118882345444263e+01,1,-3.16925331203555025e+01,1.83836738279075576e+02,3.61886238981393763e+03
1.06760000000000000e+05,5.43893485946536566e+03,3.25429258377404818e+00,2.53236353577514244e+01,1,-3.15344656418139770e+01,1.84177408510140936e+02,3.61882269908577291e+03
1.06770000000000000e+05,5.47154727547182029e+03,3.26812730126391537e+00,2.48391305611185231e+01,1,-3.13752620730652048e+01,1.84516784824982778e+02,3.61878303323832188e+03
1.06780000000000000e+05,5.50429721604361839e+03,3.28161195601166611e+00,2.43583272491388065e+01,1,-3.12149332677978357e+01,1.84854870490206508e+02,3.61874339320208674e+03
1.06790000000000000e+05,5.53717900531375108e+03,3.29475485002251256e+00,2.38811788833152541e+01,1,-3.10534900479648499e+01,1.85191668999279727e+02,3.61870377990381348e+03
1.06800000000000000e+05,5.57019167134640884e+03,3.30755768860297872e+00,2.34076390237660412e+01,1,-3.08909432023160235e+01,1.85527184067244548e+02,3.61866419426658103e+03
1.06810000000000000e+05,5.60332807128245622e+03,3.32003141854684980e+00,2.29376613677761370e+01,1,-3.07273034849858959e+01,1.85861419625460741e+02,3.61862463720985761e+03
1.06820000000000000e+05,5.63659023679640450e+03,3.33217484420396159e+00,2.24711997854651528e+01,1,-3.05625816141357340e+01,1.86194379816385606e+02,3.61858510964956076e+03
1.06830000000000000e+05,5.66997179857140782e+03,3.34400097661940787e+00,2.20082083527372703e+01,1,-3.03967882706494272e+01,1.86526068988391785e+02,3.61854561249815924e+03
1.06840000000000000e+05,5.70346966416035866e+03,3.35551479416993192e+00,2.15486413816674869e+01,1,-3.02299340968822108e+01,1.86856491690627365e+02,3.61850614666470028e+03
1.06850000000000000e+05,5.73708020686590226e+03,3.36671715809073691e+00,2.10924534484731581e+01,1,-3.00620296954615256e+01,1.87185652667920749e+02,3.61846671305490599e+03
1.06860000000000000e+05,5.77080446600747018e+03,3.37761454133476713e+00,2.06395994192095245e+01,1,-2.98930856281393780e+01,1.87513556855732361e+02,3.61842731257123705e+03
1.06870000000000000e+05,5.80463090418113188e+03,3.38821540761328510e+00,2.01900344733229176e+01,1,-2.97231124146951586e+01,1.87840209375157286e+02,3.61838794611297089e+03
1.06880000000000000e+05,5.83856683277533830e+03,3.39852420444855019e+00,1.97437141251872994e+01,1,-2.95521205318883879e+01,1.88165615527979327e+02,3.61834861457625266e+03
1.06890000000000000e+05,5.87260215551267629e+03,3.40854558712018019e+00,1.93005942437436140e+01,1,-2.93801204124602364e+01,1.88489780791780646e+02,3.61830931885419341e+03
1.06900000000000000e+05,5.90673643080801776e+03,3.41828487852554286e+00,1.88606310703551223e+01,1,-2.92071224441832307e+01,1.88812710815107380e+02,3.61827005983692652e+03
1.06910000000000000e+05,5.94096473605355368e+03,3.42774689621101025e+00,1.84237812349860803e+01,1,-2.90331369689582743e+01,1.89134411412694590e+02,3.61823083841167136e+03
1.06920000000000000e+05,5.97529084328003864e+03,3.43693744096294029e+00,1.79900017708056943e+01,1,-2.88581742819579041e+01,1.89454888560751471e+02,3.61819165546283875e+03
1.06930000000000000e+05,6.00970443966135372e+03,3.44585930762412751e+00,1.75592501273131312e+01,1,-2.86822446308150987e+01,1.89774148392308774e+02,3.61815251187207105e+03
1.06940000000000000e+05,6.04420715549958641e+03,3.45451747656452168e+00,1.71314841820755142e+01,1,-2.85053582148568125e+01,1.90092197192630209e+02,3.61811340851833302e+03
1.06950000000000000e+05,6.07879267579980660e+03,3.46291933265030538e+00,1.67066622511646905e+01,1,-2.83275251843810274e+01,1.90409041394689041e+02,3.61807434627797738e+03
1.06960000000000000e+05,6.11346467039344952e+03,3.47106855010600857e+00,1.62847430983749888e+01,1,-2.81487556399768799e+01,1.90724687574710998e+02,3.61803532602482846e+03
1.06970000000000000e+05,6.14821350632008580e+03,3.47896809321236633e+00,1.58656859432995674e+01,1,-2.79690596318866191e+01,1.91039142447784798e+02,3.61799634863024949e+03
1.06980000000000000e+05,6.18304186022768317e+03,3.48662185145083869e+00,1.54494504683372078e+01,1,-2.77884471594085625e+01,1.91352412863542014e+02,3.61795741496321170e+03
1.06990000000000000e+05,6.21794606751895208e+03,3.49403481510264413e+00,1.50359968247008133e+01,1,-2.76069281703403639e+01,1.91664505801905989e+02,3.61791852589039263e+03
1.07000000000000000e+05,6.25292203417708515e+03,3.50121371037548235e+00,1.46252856374915794e+01,1,-2.74245125604614337e+01,1.91975428368911309e+02,3.61787968227622150e+03
1.07010000000000000e+05,6.28796690751461574e+03,3.50816069865103941e+00,1.42172780099011078e+01,1,-2.72412101730537017e+01,1.92285187792595053e+02,3.61784088498297388e+03
1.07020000000000000e+05,6.32308591910364612e+03,3.51487845664357179e+00,1.38119355266001946e+01,1,-2.70570307984599800e+01,1.92593791418959114e+02,3.61780213487084075e+03
1.07030000000000000e+05,6.35826555037629078e+03,3.52137372505780410e+00,1.34092202563691121e+01,1,-2.68719841736788183e+01,1.92901246708005630e+02,3.61776343279800494e+03
1.07040000000000000e+05,6.39351176617644342e+03,3.52764771594318383e+00,1.30090947540216799e+01,1,-2.66860799819950500e+01,1.93207561229844799e+02,3.61772477962071935e+03
1.07050000000000000e+05,6.42881832771612153e+03,3.53370523887448229e+00,1.26115220616722841e+01,1,-2.64993278526452301e+01,1.93512742660876000e+02,3.61768617619337419e+03
1.07060000000000000e+05,6.46418646760654065e+03,3.53954913844793317e+00,1.22164657093923115e+01,1,-2.63117373605169753e+01,1.93816798780042490e+02,3.61764762336858439e+03
1.07070000000000000e+05,6.49960808867709329e+03,3.54518710877869037e+00,1.18238897152996021e+01,1,-2.61233180258813924e+01,1.94119737465159261e+02,3.61760912199726226e+03
1.07080000000000000e+05,6.53508866019399920e+03,3.55061733964543036e+00,1.14337585851224794e+01,1,-2.59340793141577954e+01,1.94421566689315057e+02,3.61757067292868305e+03
1.07090000000000000e+05,6.57062070192272131e+03,3.55584740784111109e+00,1.10460373112768213e+01,1,-2.57440306357097093e+01,1.94722294517347905e+02,3.61753227701057222e+03
1.07100000000000000e+05,6.60620393664856056e+03,3.56087583032395871e+00,1.06606913714931650e+01,1,-2.55531813456714936e+01,1.95021929102394267e+02,3.61749393508918365e+03
1.07110000000000000e+05,6.64183504542989795e+03,3.56571306021480039e+00,1.02776867270282359e+01,1,-2.53615407438045892e+01,1.95320478682511720e+02,3.61745564800936154e+03
1.08210000000000000e+05,6.63740314612732163e+03,-3.40027790790267792e+00,1.02744795824724786e+01,3,-1.24512855982528392e+00,2.23643097268387351e+02,3.61377254595471459e+03
1.08220000000000000e+05,6.60343694199472884e+03,-3.39329035951927782e+00,1.06386640780386497e+01,3,-1.01222660622868132e+00,2.23879101585861974e+02,3.61374571338969872e+03
1.08230000000000000e+05,6.56953877585467217e+03,-3.38606989968315508e+00,1.10046809505410366e+01,3,-7.79299586536442268e-01,2.24115067505680599e+02,3.61371903636474235e+03
1.08240000000000000e+05,6.53571601702132284e+03,-3.37861063212541257e+00,1.13725462437740319e+01,3,-5.46352991821132394e-01,2.24351004199079483e+02,3.61369251591280226e+03
1.08250000000000000e+05,6.50196770204664244e+03,-3.37091392178810390e+00,1.17422758218110150e+01,3,-3.13392311395940037e-01,2.24586920836364300e+02,3.61366615306932545e+03
1.08260000000000000e+05,6.46829831575589469e+03,-3.36297180116655525e+00,1.21138853445099937e+01,3,-8.04230334065162838e-02,2.24822826587256145e+02,3.61363994887218541e+03
1.08270000000000000e+05,6.43470880470411430e+03,-3.35478235591579388e+00,1.24873902415415383e+01,3,1.52549354577196955e-01,2.25058730621238311e+02,3.61361390436167312e+03
1.08280000000000000e+05,6.40120420811467375e+03,-3.34634298533009877e+00,1.28628056848624581e+01,3,3.85519364969137857e-01,2.25294642107903400e+02,3.61358802058045876e+03
1.08290000000000000e+05,6.36778112027385123e+03,-3.33764683431892495e+00,1.32401465595557699e+01,3,6.18481509575273480e-01,2.25530570217300749e+02,3.61356229857351900e+03
1.08300000000000000e+05,6.33444983510848397e+03,-3.32869132353342012e+00,1.36194274329545770e+01,3,8.51430299001710744e-01,2.25766524120283435e+02,3.61353673938813336e+03
1.08310000000000000e+05,6.30121143845518691e+03,-3.31946963050049382e+00,1.40006625219621466e+01,3,1.08436024206275095e+00,2.26002512988854704e+02,3.61351134407379504e+03
1.08320000000000000e+05,6.26806400823115746e+03,-3.30997926078483840e+00,1.43838656584785181e+01,3,1.31726584518886081e+00,2.26238545996513864e+02,3.61348611368221464e+03
1.08330000000000000e+05,6.23501007113978994e+03,-3.30021661526264731e+00,1.47690502528379035e+01,3,1.55014161183455834e+00,2.26474632318600726e+02,3.61346104926723092e+03
1.08340000000000000e+05,6.20206126015217433e+03,-3.29017945846704674e+00,1.51562292551590048e+01,3,1.78298204188618170e+00,2.26710781132638743e+02,3.61343615188477452e+03
1.08350000000000000e+05,6.16920942722312884e+03,-3.27985901499832622e+00,1.55454151145046069e+01,3,2.01578163106952291e+00,2.26947001618675841e+02,3.61341142259283879e+03
1.08360000000000000e+05,6.13646318584276469e+03,-3.26925253104920888e+00,1.59366197357431592e+01,3,2.24853487035732735e+00,2.27183302959624115e+02,3.61338686245138524e+03
1.08370000000000000e+05,6.10382506595338873e+03,-3.25835742210449597e+00,1.63298544340003069e+01,3,2.48123624537661369e+00,2.27419694341596056e+02,3.61336247252232715e+03
1.08380000000000000e+05,6.07129894676511321e+03,-3.24716219046069909e+00,1.67251298865836091e+01,3,2.71388023581582782e+00,2.27656184954238313e+02,3.61333825386946228e+03
1.08390000000000000e+05,6.03888470816260542e+03,-3.23566796891736264e+00,1.71224560822591130e+01,3,2.94646131483179419e+00,2.27892783991062657e+02,3.61331420755841100e+03
1.08400000000000000e+05,6.00658468569444813e+03,-3.22386963968985896e+00,1.75218422677533638e+01,3,3.17897394845646053e+00,2.28129500649773007e+02,3.61329033465655448e+03
1.08410000000000000e+05,5.97440658826144772e+03,-3.21176076597272164e+00,1.79232968913496222e+01,3,3.41141259500341754e+00,2.28366344132588978e+02,3.61326663623299646e+03
1.08420000000000000e+05,5.94235117519510459e+03,-3.19933735984476586e+00,1.83268275434417269e+01,3,3.64377170447418886e+00,2.28603323646565002e+02,3.61324311335847779e+03
1.08430000000000000e+05,5.91042152411626557e+03,-3.18659293302693980e+00,1.87324408939039557e+01,3,3.87604571796427244e+00,2.28840448403905469e+02,3.61321976710532545e+03
1.08440000000000000e+05,5.87861845204903602e+03,-3.17352651558234333e+00,1.91401426261302916e+01,3,4.10822906706891366e+00,2.29077727622274409e+02,3.61319659854739803e+03
1.08450000000000000e+05,5.84695313052932215e+03,-3.16012611699585744e+00,1.95499373675903705e+01,3,4.34031617328862751e+00,2.29315170525100626e+02,3.61317360875999839e+03
1.08460000000000000e+05,5.81541979639971123e+03,-3.14639082199483822e+00,1.99618286167450556e+01,3,4.57230144743444633e+00,2.29552786341876669e+02,3.61315079881982638e+03
1.08470000000000000e+05,5.78402598896728614e+03,-3.13231535759261170e+00,2.03758186661583807e+01,3,4.80417928903287095e+00,2.29790584308452679e+02,3.61312816980489697e+03
1.08480000000000000e+05,5.75277245452286115e+03,-3.11789677738682292e+00,2.07919085216374384e+01,3,5.03594408573055308e+00,2.30028573667323201e+02,3.61310572279447661e+03
1.08490000000000000e+05,5.72166690127512084e+03,-3.10312426172283695e+00,2.12100978172267851e+01,3,5.26759021269868288e+00,2.30266763667908037e+02,3.61308345886901407e+03
1.08500000000000000e+05,5.69071197336610840e+03,-3.08799497941063583e+00,2.16303847258779491e+01,3,5.49911203203707988e+00,2.30505163566825814e+02,3.61306137911006408e+03
1.08510000000000000e+05,5.65991203453409526e+03,-3.07250262655135353e+00,2.20527658656101906e+01,3,5.73050389217800138e+00,2.30743782628160290e+02,3.61303948460022912e+03
1.08520000000000000e+05,5.62926462414925118e+03,-3.05664261071298871e+00,2.24772362009723459e+01,3,5.96176012728967031e+00,2.30982630123718423e+02,3.61301777642304478e+03
1.08530000000000000e+05,5.59877791318289655e+03,-3.04041236083582067e+00,2.29037889396130829e+01,3,6.19287505667949478e+00,2.31221715333281708e+02,3.61299625566294890e+03
1.08540000000000000e+05,5.56845635777076313e+03,-3.02380013155084537e+00,2.33324154237589028e+01,3,6.42384298419702748e+00,2.31461047544847219e+02,3.61297492340517601e+03
1.08550000000000000e+05,5.53830272391276776e+03,-3.00680265782217759e+00,2.37631050163977307e+01,3,6.65465819763666300e+00,2.31700636054861150e+02,3.61295378073568281e+03
1.08560000000000000e+05,5.50832270234821590e+03,-2.98941639566044692e+00,2.41958449819605086e+01,3,6.88531496814003319e+00,2.31940490168442096e+02,3.61293282874108081e+03
1.08570000000000000e+05,5.47851697119323035e+03,-2.97163398692288183e+00,2.46306203612900170e+01,3,7.11580754959822581e+00,2.32180619199595412e+02,3.61291206850851995e+03
1.08580000000000000e+05,5.44889022675415345e+03,-2.95344579653770412e+00,2.50674138406830949e+01,3,7.34613017805369317e+00,2.32421032471416623e+02,3.61289150112566313e+03
1.08590000000000000e+05,5.41944771956871864e+03,-2.93485472454523189e+00,2.55062056147898382e+01,3,7.57627707110201687e+00,2.32661739316285065e+02,3.61287112768053339e+03
1.08600000000000000e+05,5.39019487616165407e+03,-2.91584827120804979e+00,2.59469732431523106e+01,3,7.80624242729342654e+00,2.32902749076045808e+02,3.61285094926148122e+03
1.08610000000000000e+05,5.36113343186113434e+03,-2.89642384332009817e+00,2.63896915001635044e+01,3,8.03602042553417917e+00,2.33144071102180618e+02,3.61283096695707354e+03
1.08620000000000000e+05,5.33226871280621526e+03,-2.87657384922002768e+00,2.68343322182287700e+01,3,8.26560522448779089e+00,2.33385714755966944e+02,3.61281118185600280e+03
1.08630000000000000e+05,5.30360275395811459e+03,-2.85629102852940076e+00,2.72808641239120284e+01,3,8.49499096197614101e+00,2.33627689408624292e+02,3.61279159504701420e+03
1.08640000000000000e+05,5.27514155622229555e+03,-2.83557245647593437e+00,2.77292526668529256e+01,3,8.72417175438053683e+00,2.33870004441448117e+02,3.61277220761878198e+03
1.08650000000000000e+05,5.24689346565964206e+03,-2.81441167396087488e+00,2.81794598412448138e+01,3,8.95314169604265331e+00,2.34112669245930419e+02,3.61275302065986762e+03
1.08660000000000000e+05,5.21885823354659624e+03,-2.79280416515052909e+00,2.86314439996691839e+01,3,9.18189485866557042e+00,2.34355693223866297e+02,3.61273403525857066e+03
1.08670000000000000e+05,5.19103934901857519e+03,-2.77074363037028393e+00,2.90851596590915094e+01,3,9.41042529071476430e+00,2.34599085787446541e+02,3.61271525250286868e+03
1.08680000000000000e+05,5.16344365895230476e+03,-2.74821926539096317e+00,2.95405572988321801e+01,3,9.63872701681921384e+00,2.34842856359335400e+02,3.61269667348031544e+03
1.08690000000000000e+05,5.13607551726195288e+03,-2.72523487206589543e+00,2.99975831503403576e+01,3,9.86679403717265657e+00,2.35087014372732881e+02,3.61267829927793719e+03
1.08700000000000000e+05,5.10894090864770260e+03,-2.70177671451579604e+00,3.04561789786145773e+01,3,1.00946203269350132e+01,2.35331569271421813e+02,3.61266013098213807e+03
1.08710000000000000e+05,5.08204275220088311e+03,-2.67784276235178620e+00,3.09162818551322012e+01,3,1.03221998356340681e+01,2.35576530509798090e+02,3.61264216967859647e+03
1.08720000000000000e+05,5.05538511963213205e+03,-2.65342550327841309e+00,3.13778239221739561e+01,3,1.05495264865674656e+01,2.35821907552884255e+02,3.61262441645216131e+03
1.08730000000000000e+05,5.02897317644308805e+03,-2.62852361693183489e+00,3.18407321484568904e+01,3,1.07765941762050730e+01,2.36067709876325694e+02,3.61260687238676110e+03
1.08740000000000000e+05,5.00281508637116440e+03,-2.60313050034387361e+00,3.23049280760207580e+01,3,1.10033967735917653e+01,2.36313946966369201e+02,3.61258953856530388e+03
1.08750000000000000e+05,4.97691244893355997e+03,-2.57724095218448168e+00,3.27703275583506297e+01,3,1.12299281197508360e+01,2.36560628319822399e+02,3.61257241606953721e+03
1.08760000000000000e+05,4.95127346603224851e+03,-2.55084489680946680e+00,3.32368404897625496e+01,3,1.14561820270878822e+01,2.36807763443994759e+02,3.61255550597998990e+03
1.08770000000000000e+05,4.92589952916074799e+03,-2.52394472610331055e+00,3.37043705261281374e+01,3,1.16821522787954901e+01,2.37055361856618475e+02,3.61253880937583381e+03
1.08780000000000000e+05,4.90079634332656588e+03,-2.49653357787607222e+00,3.41728147970728742e+01,3,1.19078326282586282e+01,2.37303433085749418e+02,3.61252232733478922e+03
1.08790000000000000e+05,4.87596947573003217e+03,-2.46860339369975224e+00,3.46420636098482859e+01,3,1.21332167984609747e+01,2.37551986669646965e+02,3.61250606093301576e+03
1.08800000000000000e+05,4.85142520519979735e+03,-2.44015535887834956e+00,3.51120001451535444e+01,3,1.23582984813921879e+01,2.37801032156632459e+02,3.61249001124499046e+03
1.08810000000000000e+05,4.82716950185316273e+03,-2.41118199936494504e+00,3.55825001452683694e+01,3,1.25830713374563121e+01,2.38050579104925532e+02,3.61247417934341138e+03
1.08820000000000000e+05,4.80320347466092153e+03,-2.38167973177791437e+00,3.60534315949548230e+01,3,1.28075289948813431e+01,2.38300637082457683e+02,3.61245856629907576e+03
1.08830000000000000e+05,4.77953754780626696e+03,-2.35164444199573230e+00,3.65246543956966150e+01,3,1.30316650491301029e+01,2.38551215666662301e+02,3.61244317318077992e+03
1.08840000000000000e+05,4.75617282875019100e+03,-2.32107632241872697e+00,3.69960200339662961e+01,3,1.32554730623126620e+01,2.38802324444240980e+02,3.61242800105517745e+03
1.08850000000000000e+05,4.73311824358170634e+03,-2.28996755775073302e+00,3.74673712443506730e+01,3,1.34789465626001981e+01,2.39053973010904429e+02,3.61241305098670273e+03
1.08860000000000000e+05,4.71037481872727858e+03,-2.25831789404981853e+00,3.79385416685177859e+01,3,1.37020790436406799e+01,2.39306170971088704e+02,3.61239832403741639e+03
1.08870000000000000e+05,4.68795107283038305e+03,-2.22612398329701255e+00,3.84093555111831577e+01,3,1.39248639639763798e+01,2.39558927937644341e+02,3.61238382126692159e+03
1.08880000000000000e+05,4.66585412403472219e+03,-2.19338239991927253e+00,3.88796271944238185e+01,3,1.41472947464633645e+01,2.39812253531499834e+02,3.61236954373222034e+03
1.08890000000000000e+05,4.64408504744835591e+03,-2.16009194944991556e+00,3.93491610119019199e+01,3,1.43693647776932298e+01,2.40066157381296478e+02,3.61235549248761527e+03
1.08900000000000000e+05,4.62265344540982369e+03,-2.12625065286108539e+00,3.98177507847939296e+01,3,1.45910674074171283e+01,2.40320649122995235e+02,3.61234166858456592e+03
1.08910000000000000e+05,4.60156404528362418e+03,-2.09186087771582008e+00,4.02851795214813535e+01,3,1.48123959479723020e+01,2.40575738399454764e+02,3.61232807307158510e+03
1.08920000000000000e+05,4.58081982315644564e+03,-2.05691796228544588e+00,4.07512190833400609e+01,3,1.50333436737112898e+01,2.40831434859979254e+02,3.61231470699412421e+03
1.08930000000000000e+05,4.56042689738372974e+03,-2.02142025524831581e+00,4.12156298592756229e+01,3,1.52539038204340951e+01,2.41087748159835854e+02,3.61230157139443509e+03
1.08940000000000000e+05,4.54039172189454166e+03,-1.98537148352528692e+00,4.16781604519871252e+01,3,1.54740695848233631e+01,2.41344687959740696e+02,3.61228866731144080e+03
1.08950000000000000e+05,4.52072056183144741e+03,-1.94877205877235538e+00,4.21385473793037804e+01,3,1.56938341238828354e+01,2.41602263925312741e+02,3.61227599578064110e+03
1.08960000000000000e+05,4.50141889393538077e+03,-1.91161704547442035e+00,4.25965147943271418e+01,3,1.59131905543793390e+01,2.41860485726494517e+02,3.61226355783395047e+03
1.08970000000000000e+05,4.48248942113383328e+03,-1.87391306475597030e+00,4.30517742285274423e+01,3,1.61321319522884536e+01,2.42119363036939205e+02,3.61225135449960908e+03
1.08980000000000000e+05,4.46394137793334539e+03,-1.83566310210863026e+00,4.35040243623795604e+01,3,1.63506513522441495e+01,2.42378905533363024e+02,3.61223938680202991e+03
1.08990000000000000e+05,4.44577940344168383e+03,-1.79686726676359831e+00,4.39529508285854078e+01,3,1.65687417469926039e+01,2.42639122894862226e+02,3.61222765576167694e+03
1.09000000000000000e+05,4.42800368035950032e+03,-1.75752624907870736e+00,4.43982260534066100e+01,3,1.67863960868504520e+01,2.42900024802193400e+02,3.61221616239494688e+03
1.09010000000000000e+05,4.41063154037763525e+03,-1.71764453217146906e+00,4.48395091421208107e+01,3,1.70036072791677171e+01,2.43161620937017346e+02,3.61220490771402547e+03
1.09020000000000000e+05,4.39365657665009712e+03,-1.67723045610488075e+00,4.52764458151107902e+01,3,1.72203681877957031e+01,2.43423920981104061e+02,3.61219389272677836e+03
1.09030000000000000e+05,4.37708857018181061e+03,-1.63628248161622381e+00,4.57086684015855127e+01,3,1.74366716325601736e+01,2.43686934615499354e+02,3.61218311843659103e+03
1.09040000000000000e+05,4.36093087805511277e+03,-1.59481147824029756e+00,4.61357958984087162e+01,3,1.76525103887399091e+01,2.43950671519651053e+02,3.61217258584228148e+03
1.09050000000000000e+05,4.34519293548989481e+03,-1.55281829773602986e+00,4.65574341019578597e+01,3,1.78678771865513326e+01,2.44215141370495616e+02,3.61216229593791832e+03
1.09060000000000000e+05,4.32987885910720524e+03,-1.51031129961413835e+00,4.69731758213378470e+01,3,1.80827647106389477e+01,2.44480353841501767e+02,3.61215224971274074e+03
1.09070000000000000e+05,4.31498926666294028e+03,-1.46729705620406037e+00,4.73826011816118040e+01,3,1.82971655995725158e+01,2.44746318601672328e+02,3.61214244815097845e+03
1.09080000000000000e+05,4.30053194252145295e+03,-1.42378363620086512e+00,4.77852780259614676e+01,3,1.85110724453508517e+01,2.45013045314502648e+02,3.61213289223174434e+03
1.09090000000000000e+05,4.28651353638222008e+03,-1.37977822693008889e+00,4.81807624258301459e+01,3,1.87244777929126904e+01,2.45280543636894095e+02,3.61212358292891076e+03
1.09100000000000000e+05,4.27293889204818788e+03,-1.33529392661194568e+00,4.85685993080991167e+01,3,1.89373741396552262e+01,2.45548823218022790e+02,3.61211452121094953e+03
1.09110000000000000e+05,4.25980919739382716e+03,-1.29033393293998699e+00,4.89483232081800779e+01,3,1.91497539349602413e+01,2.45817893698161754e+02,3.61210570804080089e+03
1.09120000000000000e+05,4.24713453633147765e+03,-1.24491151791775834e+00,4.93194591575327479e+01,3,1.93616095797285794e+01,2.46087764707455676e+02,3.61209714437576622e+03
1.09130000000000000e+05,4.23491470181305613e+03,-1.19903746877605699e+00,4.96815237135107566e+01,3,1.95729334259232033e+01,2.46358445864648047e+02,3.61208883116734069e+03
