station,t,rho_km,rho_dot_km_s,elev_rad
Station 3,108210.0,6637.403442330535,-3.4002788607682306,0.1793234969836162
Station 3,108220.0,6603.437473847283,-3.393290838080636,0.1856797155091086
Station 3,108230.0,6569.540229018965,-3.38606870423582,0.1920679150464489
Station 3,108240.0,6535.717229596751,-3.378611916950207,0.19848837561115398
Station 3,108250.0,6501.967403013043,-3.370912735034862,0.20494137408484778
Station 3,108260.0,6468.297865649853,-3.362973664508753,0.21142718378394976
Station 3,108270.0,6434.708189374862,-3.3547845459181507,0.21794607400672134
Station 3,108280.0,6401.205930653176,-3.346342775791391,0.22449830955312353
Station 3,108290.0,6367.783568085865,-3.3376449368929575,0.2310841502161062
Station 3,108300.0,6334.450511564793,-3.328692814311484,0.2377038502428827
Station 3,108310.0,6301.2090790933225,-3.3194685254002003,0.24435765776468416
Station 3,108320.0,6268.062496870896,-3.30998075947534,0.2510458141934122
Station 3,108330.0,6235.011321180268,-3.3002193749675905,0.2577685535835435
Station 3,108340.0,6202.060142692417,-3.290179668483737,0.26452610195756787
Station 3,108350.0,6169.210672125753,-3.279860279863086,0.2713186765931677
Station 3,108360.0,6136.4636486225045,-3.269252561799678,0.2781464852702619
Station 3,108370.0,6103.82557304098,-3.2583544915314158,0.2850097254759717
Station 3,108380.0,6071.297129865743,-3.2471616466797717,0.2919085835654722
Station 3,108390.0,6038.884329978732,-3.2356657919111464,0.298843233876615
Station 3,108400.0,6006.585362250554,-3.2238676604989,0.3058138377961283
Station 3,108410.0,5974.40644449796,-3.21175963092319,0.312820542775098
Station 3,108420.0,5942.353600393806,-3.199336982315192,0.31986348129135883
Station 3,108430.0,5910.420267087727,-3.1865951561012387,0.32694276975632736
Station 3,108440.0,5878.62081223661,-3.1735256276257604,0.33405850736372017
Station 3,108450.0,5846.950850958626,-3.160127613971321,0.34121077487749707
Station 3,108460.0,5815.418770949276,-3.146390595313809,0.3483996333562927
Station 3,108470.0,5784.0240806680295,-3.132316829407377,0.35562512281149394
Station 3,108480.0,5752.774726993371,-3.1178957041536384,0.3628872607960138
Station 3,108490.0,5721.667947412539,-3.103123241287574,0.37018604092076396
Station 3,108500.0,5690.712498917181,-3.0879937323571798,0.37752143129566634
Station 3,108510.0,5659.910778241179,-3.0725015026406615,0.3848933728920195
Station 3,108520.0,5629.264791100117,-3.056643856759332,0.3923017778229009
Station 3,108530.0,5598.778299986166,-3.040410041770971,0.3997465275382262
Station 3,108540.0,5568.4554995969565,-3.023800107144692,0.4072274709309861
Station 3,108550.0,5538.30129096368,-3.0068009740895145,0.4147444223511227
Station 3,108560.0,5508.321504640924,-2.989414007779985,0.4222971595234215
Station 3,108570.0,5478.515386958028,-2.9716325802939947,0.4298854213657408
Station 3,108580.0,5448.890993401341,-2.953446120724286,0.4375089057038478
Station 3,108590.0,5419.447090473643,-2.9348541545134235,0.4451672668790557
Station 3,108600.0,5390.195384176131,-2.9158478598309543,0.4528601132251747
Station 3,108610.0,5361.131032475479,-2.896423287814772,0.4605870044623717
Station 3,108620.0,5332.26762914735,-2.8765730126851206,0.46834744897549285
Station 3,108630.0,5303.604284321389,-2.8562910314852874,0.4761409009409008
Station 3,108640.0,5275.1432509534125,-2.835570929066839,0.48396675734096206
Station 3,108650.0,5246.892950604856,-2.8144128260364005,0.49182435484860715
Station 3,108660.0,5218.858072437169,-2.792803584979839,0.49971296657842
Station 3,108670.0,5191.036457836893,-2.770742074356532,0.5076317987008452
Station 3,108680.0,5163.443331513879,-2.7482203666180944,0.5155799869162755
Station 3,108690.0,5136.077199852171,-2.7252320761754354,0.5235565927860232
Station 3,108700.0,5108.939261289102,-2.7017759495243343,0.5315605999174411
Station 3,108710.0,5082.0419336820805,-2.6778429869208065,0.5395909100008148
Station 3,108720.0,5055.3854393198835,-2.653428111957436,0.5476463386960321
Station 3,108730.0,5028.975117854156,-2.6285247540095273,0.5557256113675257
Station 3,108740.0,5002.816451662317,-2.603129735520659,0.5638273586665379
Station 3,108750.0,4976.915351180734,-2.5772394763958406,0.5719501119604208
Station 3,108760.0,4951.271432204603,-2.550846368452113,0.5800922986094275
Station 3,108770.0,4925.899428465548,-2.5239453948622357,0.5882522370923432
Station 3,108780.0,4900.797159716022,-2.496532106948592,0.596428131983304
Station 3,108790.0,4875.9709110696085,-2.4686048869929453,0.6046180687833055
Station 3,108800.0,4851.42534059539,-2.4401566575529605,0.612820008611217
Station 3,108810.0,4827.168317716309,-2.4111832577161696,0.621031782760615
Station 3,108820.0,4803.202894668131,-2.3816810427126915,0.6292510871304375
Station 3,108830.0,4779.536949293226,-2.351646014473842,0.6374754765393765
Station 3,108840.0,4756.172398902628,-2.321077159574334,0.6457023589360695
Station 3,108850.0,4733.116384542518,-2.2899668797190995,0.6539289895195762
Station 3,108860.0,4710.374036306146,-2.2583178523321172,0.6621524647873169
Station 3,108870.0,4687.951981450393,-2.226120697734766,0.6703697165306688
Station 3,108880.0,4665.856434553264,-2.1933820310151653,0.6785775058017627
Station 3,108890.0,4644.0855007064065,-2.160091970372696,0.6867724168787378
Station 3,108900.0,4622.652815225998,-2.1262519598238963,0.6949508512608061
Station 3,108910.0,4601.563109863562,-2.0918603699621494,0.7031090217289997
Station 3,108920.0,4580.817627879328,-2.056918854395241,0.7112429465133973
Station 3,108930.0,4560.424346623097,-2.021420702646679,0.7193484436130355
Station 3,108940.0,4540.39169505783,-1.9853709264589827,0.7274211253205546
Station 3,108950.0,4520.720103979038,-1.9487703764282789,0.7354563930099443
Station 3,108960.0,4501.4184963946245,-1.911617392029796,0.743449432252554
Station 3,108970.0,4482.490304493862,-1.8739147258443378,0.7513952083313142
Station 3,108980.0,4463.942767326111,-1.83566350729156,0.7592884622138489
Station 3,108990.0,4445.777622554906,-1.7968662233868398,0.7671237071528826
Station 3,109000.0,4428.006249097346,-1.7575247324194427,0.7748952259096364
Station 3,109010.0,4410.62982013639,-1.7176452345817477,0.7825970687491952
Station 3,109020.0,4393.655078097581,-1.6772297424040763,0.7902230523254674
Station 3,109030.0,4377.088956322033,-1.636282571537142,0.7977667595719232
Station 3,109040.0,4360.933166124483,-1.5948102650895575,0.8052215407285993
Station 3,109050.0,4345.193157858188,-1.552817120199682,0.8125805156436537
Station 3,109060.0,4329.877350718471,-1.5103117609763481,0.8198365774947691
Station 3,109070.0,4314.989156380691,-1.4672949745180763,0.826982398081597
Station 3,109080.0,4300.533455308413,-1.423784085192408,0.8340104348448146
Station 3,109090.0,4286.5153478740585,-1.3797801678099157,0.8409129397697837
Station 3,109100.0,4272.937590464699,-1.3352935306888305,0.8476819703328153
Station 3,109110.0,4259.810740824846,-1.2903342186868882,0.8543094026450565
Station 3,109120.0,4247.134519551732,-1.2449128357828687,0.8607869469425252
Station 3,109130.0,4234.911950538542,-1.1990381611912129,0.8671061655602358
Station 3,109140.0,4223.154193674211,-1.1527245303744207,0.8732584935130816
Station 3,109150.0,4211.858564894715,-1.1059849228802234,0.8792352617856747
Station 3,109160.0,4201.033978903841,-1.0588270923787069,0.8850277234071416
Station 3,109170.0,4190.684851303265,-1.011266591446191,0.8906270823546625
Station 3,109180.0,4180.812813264806,-0.9633186350428454,0.8960245252909094
Station 3,109190.0,4171.421237205374,-0.9150012242626409,0.9012112560956452
Station 3,109200.0,4162.51329245193,-0.8663235088596581,0.9061785331005858
Station 3,109210.0,4154.093546325182,-0.8173029127277065,0.9109177088797674
Station 3,109220.0,4146.169036669618,-0.7679583795617027,0.915420272385889
Station 3,109230.0,4138.735979843023,-0.7183020342598463,0.9196778931574892
Station 3,109240.0,4131.803001546006,-0.6683565946937912,0.9236824672539509
Station 3,109250.0,4125.370211608264,-0.6181375096302654,0.9274261645070229
Station 3,109260.0,4119.442370361055,-0.5676637560014909,0.9309014766110325
Station 3,109270.0,4114.019330433907,-0.5169544067113867,0.934101265511729
Station 3,109280.0,4109.103315685509,-0.46602908568815415,0.9370188114984088
Station 3,109290.0,4104.698887465967,-0.41490604795627684,0.9396478603584018
Station 3,109300.0,4100.8052240670695,-0.3636056689105647,0.9419826689198382
Station 3,109310.0,4097.425277309718,-0.3121497562632632,0.9440180482903714
Station 3,109320.0,4094.562597188411,-0.2605598384896395,0.9457494040982568
Station 3,109330.0,4092.216710115117,-0.20885328605107997,0.9471727730594932
Station 3,109340.0,4090.385807575489,-0.15705366721987357,0.9482848552314069
Station 3,109350.0,4089.0742701475388,-0.10518048122069756,0.9490830413531288
Station 3,109360.0,4088.2821965097355,-0.05325945256768707,0.9495654347989265
Station 3,109370.0,4088.008683142561,-0.001309448503585085,0.9497308677256374
Station 3,109380.0,4088.2572091376887,0.050650691289727774,0.9495789110507654
Station 3,109390.0,4089.024153090928,0.10259491290162412,0.9491098781145257
Station 3,109400.0,4090.307341926924,0.15450272063195383,0.9483248219404794
Station 3,109410.0,4092.113044916662,0.20635385248774174,0.9472255261492176
Station 3,109420.0,4094.433539214967,0.2581254340843,0.9458144897035871
Station 3,109430.0,4097.275647994454,0.3097974770323192,0.9440949057816649
Station 3,109440.0,4100.6303887002105,0.36134980385112236,0.9420706351810305
Station 3,109450.0,4104.500370826346,0.4127584779067955,0.9397461747514777
Station 3,109460.0,4108.884599250522,0.4640061981927035,0.9371266214302938
Station 3,109470.0,4113.780393976485,0.515070734604545,0.934217632512894
Station 3,109480.0,4119.186208476178,0.5659325423737022,0.9310253828308636
Station 3,109490.0,4125.097563857836,0.6165700364237633,0.9275565195292929
Station 3,109500.0,4131.515997185884,0.6669676902695737,0.9238181151364385
Station 3,109510.0,4138.435919711247,0.7171048535160007,0.9198176196026557
Station 3,109520.0,4145.858518864521,0.7669663051735979,0.9155628119543064
Station 3,109530.0,4153.775685920831,0.8165291347920547,0.9110617521642689
Station 3,109540.0,4162.187740760989,0.8657781101059137,0.9063227337866917
Station 3,109550.0,4171.0893939573425,0.9146987912054216,0.9013542378421533
Station 3,109560.0,4180.481761679156,0.9632713267149593,0.8961648883734343
Station 3,109570.0,4190.353372784937,1.011482550871124,0.8907634100240033
Station 3,109580.0,4200.707499372144,1.0593193969584558,0.8851585879233428
Station 3,109590.0,4211.539862536665,1.1067647637032307,0.87935923009737
Station 3,109600.0,4222.84114029218,1.1538054707428969,0.8733741325598949
Station 3,109610.0,4234.614951090941,1.2004280286027156,0.8672120471835969
Station 3,109620.0,4246.849831489183,1.2466206510299784,0.860881652397111
Station 3,109630.0,4259.545167422187,1.2923701434933719,0.8543915267091171
Station 3,109640.0,4272.696427702923,1.3376669292262542,0.8477501250209165
Station 3,109650.0,4286.297810958055,1.3825013673878943,0.8409657576559477
Station 3,109660.0,4300.344032977314,1.426863508717814,0.8340465720077377
Station 3,109670.0,4314.83251397688,1.4707383630272048,0.8270005366865721
Station 3,109680.0,4329.7563067009505,1.5141256587816352,0.8198354280292645
Station 3,109690.0,4345.110815778983,1.5570108571518353,0.8125588188251798
Station 3,109700.0,4360.895037460679,1.5993916778073307,0.8051780691046693
Station 3,109710.0,4377.097428768677,1.6412579274714274,0.797700318831605
Station 3,109720.0,4393.718658049895,1.6826070914743256,0.7901324823178512
Station 3,109730.0,4410.750823297498,1.7234295939869633,0.782481244281551
Station 3,109740.0,4428.185533784532,1.7637220570575485,0.7747530573219307
Station 3,109750.0,4446.022708380531,1.803484008180083,0.7669541406772735
Station 3,109760.0,4464.2532646766595,1.8427044990151253,0.7590904801467766
Station 3,109770.0,4482.87470502625,1.8813844336339771,0.7511678290365296
Station 3,109780.0,4501.879303203512,1.9195246290368588,0.7431917100065095
Station 3,109790.0,4521.26422139343,1.9571167390185042,0.7351674177040751
Station 3,109800.0,4541.020096267326,1.9941636014441289,0.7271000220779635
Station 3,109810.0,4561.142676734084,2.030660077630529,0.7189943722753835
Station 3,109820.0,4581.63044015767,2.0666067831793367,0.7108551010331173
Station 3,109830.0,4602.474594757475,2.102007799952569,0.702686629481594
Station 3,109840.0,4623.668667436816,2.136857402615616,0.6944931722885788
Station 3,109850.0,4645.21037434033,2.17115775553877,0.6862787430763978
Station 3,109860.0,4667.090593270871,2.204913159800139,0.6780471600534518
Station 3,109870.0,4689.304838882652,2.2381233422288562,0.6698020518070872
Station 3,109880.0,4711.8523689859885,2.2707856715279826,0.6615468632108957
Station 3,109890.0,4734.720336763468,2.3029081238388196,0.6532848614048407
Station 3,109900.0,4757.907388368835,2.334495464776129,0.6450191418116699
Station 3,109910.0,4781.408722491617,2.3655390064798945,0.6367526341576136
Station 3,109920.0,4805.216915049571,2.3960485244942262,0.6284881084695053
Station 3,109930.0,4829.326728179456,2.4260303273026436,0.6202281810242302
Station 3,109940.0,4853.735648507271,2.455484544420294,0.6119753202298004
Station 3,109950.0,4878.434608400753,2.484413282557285,0.6037318524204001
Station 3,109960.0,4903.424470959994,2.512826305764243,0.5954999675504948
Station 3,109970.0,4928.690558529708,2.540720213417472,0.5872817247755481
Station 3,109980.0,4954.235501139173,2.568106579655725,0.5790790579090676
Station 3,109990.0,4980.052168886138,2.5949847253208422,0.5708937807476594
Station 3,110000.0,5006.134677869216,2.621359546939246,0.5627275922574725
Station 3,110010.0,5032.47630449851,2.6472400994143173,0.5545820816169647
Station 3,110020.0,5059.07791254644,2.672630575579609,0.546458733112229
Station 3,110030.0,5085.925410493509,2.697527658390222,0.5383589308823284
Station 3,110040.0,5113.026560402203,2.721950844059161,0.5302839635130965
Station 3,110050.0,5140.366932285589,2.7458936990195744,0.522235028478758
Station 3,110060.0,5167.942179343725,2.7693651802404946,0.5142132364315193
Station 3,110070.0,5195.751324615249,2.7923724671092067,0.5062196153399248
Station 3,110080.0,5223.78818287052,2.8149204204582183,0.49825511446662735
Station 3,110090.0,5252.0467444632495,2.8370133733408998,0.49032060819392786
Station 3,110100.0,5280.525895732745,2.8586593897120993,0.4824168997543085
Station 3,110110.0,5309.219262182099,2.8798596503775062,0.4745447247644151
Station 3,110120.0,5338.123409325703,2.9006264880873105,0.4667047546346704
Station 3,110130.0,5367.231300295474,2.9209575152404277,0.4588975998427783
Station 3,110140.0,5396.540731360982,2.9408659332537015,0.45112381307347765
Station 3,110150.0,5426.046943116787,2.960351399837874,0.44338389222804764
Station 3,110160.0,5455.745827477716,2.97942539141169,0.43567828330721176
Station 3,110170.0,5485.633597757514,2.998090304060409,0.42800738317107073
Station 3,110180.0,5515.705468551176,3.016350745731423,0.4203715421799096
Station 3,110190.0,5545.958584307243,3.0342152666534252,0.4127710667196019
Station 3,110200.0,5576.389481271711,3.0516882124218125,0.40520622161542685
Station 3,110210.0,5606.993194432337,3.068776555735641,0.3976772324380896
Station 3,110220.0,5637.763236270362,3.0854825448892296,0.3901842877057024
Station 3,110230.0,5668.701414660137,3.1018157951216403,0.38272754098545486
Station 3,110240.0,5699.798767299818,3.117780411567585,0.3753071128986467
Station 3,110250.0,5731.053451076841,3.133380066538886,0.36792309303270654
Station 3,110260.0,5762.464431304487,3.1486245080814794,0.3605755417637394
Station 3,110270.0,5794.026698888657,3.163513036207784,0.3532644919930876
Station 3,110280.0,5825.733860956359,3.1780551867440145,0.34598995080129835
Station 3,110290.0,5857.585279376452,3.1922567033790243,0.3387519010228159
Station 3,110300.0,5889.5781025025235,3.206121120816329,0.3315503027446235
Station 3,110310.0,5921.706985416404,3.219653625016959,0.32438509473197485
Station 3,110320.0,5953.969629128942,3.2328596169651367,0.3172561957842631
Station 3,110330.0,5986.361634974157,3.245744812016667,0.31016350602397924
Station 3,110340.0,6018.8835180696315,3.2583144052127198,0.3031069081216229
Station 3,110350.0,6051.528020821768,3.2705748122135354,0.2960862684593339
Station 3,110360.0,6084.294674935832,3.2825252376471283,0.28910143823591444
Station 3,110370.0,6117.178327475938,3.2941744898820966,0.2821522545158328
Station 3,110380.0,6150.176608369764,3.3055288143152026,0.2752385412246899
Station 3,110390.0,6183.289653743165,3.3165897598442395,0.26836011009355437
Station 3,110400.0,6216.50816075373,3.3273633186263383,0.2615167615544778
Station 3,110410.0,6249.834347494785,3.3378537734671316,0.25470828558941083
Station 3,110420.0,6283.261717039122,3.3480673056906656,0.2479344625346617
Station 3,110430.0,6316.792351868761,3.358005866856843,0.24119506384295186
Station 3,110440.0,6350.423762061387,3.367673203760685,0.2344898528025473
Station 3,110450.0,6384.145669473383,3.3770802991064994,0.2278185851967213
Station 3,110460.0,6417.962734122129,3.3862188275877845,0.22118100998048143
Station 3,110470.0,6451.869606338401,3.3951068667695368,0.2145768698852976
Station 3,110480.0,6485.86561490759,3.4037383487272073,0.20800590199143093
Station 3,110490.0,6519.945016803331,3.412122609995197,0.20146783827331866
Station 3,110500.0,6554.106918706267,3.4202615082849324,0.19496240611463286
Station 3,110510.0,6588.349323214978,3.4281582493192424,0.18848932879449806
Station 3,110520.0,6622.667836201971,3.435816826480108,0.1820483259462149
Station 3,110530.0,6657.06438409392,3.4432441082442318,0.17563911398990023
Station 2,110670.0,6653.361745334792,-3.4685449863883306,0.1764391525088743
Station 2,110680.0,6618.708570082155,-3.4614295606822596,0.182917630624327
Station 2,110690.0,6584.12991144988,-3.454085883648271,0.18942949752476637
Station 2,110700.0,6549.62738749562,-3.446506668602037,0.19597508386815538
Station 2,110710.0,6515.201523579033,-3.4386896942350984,0.20255471860752666
Station 2,110720.0,6480.855118240092,-3.430630820310869,0.20916872860678273
Station 2,110730.0,6446.590798997476,-3.4223261066784714,0.21581743823172791
Station 2,110740.0,6412.4101656414605,-3.413771315012279,0.22250116891500513
Station 2,110750.0,6378.315681275646,-3.4049641841315568,0.2292202386935348
Station 2,110760.0,6344.311490456889,-3.3958968832949172,0.23597496171699117
Station 2,110770.0,6310.398625084412,-3.386567104229274,0.24276564772578052
Station 2,110780.0,6276.579891464355,-3.376970517376867,0.24959260149690723
Station 2,110790.0,6242.860460742256,-3.367104790206649,0.2564561222560418
Station 2,110800.0,6209.240774179489,-3.356961918344434,0.26335650305374414
Station 2,110810.0,6175.723368253902,-3.3465403038251686,0.27029403008747976
Station 2,110820.0,6142.308759462643,-3.3358324615369694,0.27726898201679234
Station 2,110830.0,6109.006873455788,-3.324835373756182,0.2842816292262505
Station 2,110840.0,6075.8139467810315,-3.313544993034728,0.2913322330320512
Station 2,110850.0,6042.7360211439645,-3.3019574963359046,0.29842104485085363
Station 2,110860.0,6009.77551629486,-3.2900630255951206,0.3055483053205251
Station 2,110870.0,5976.9368521193555,-3.2778616248001615,0.31271424337032894
Station 2,110880.0,5944.219068999415,-3.265347035136614,0.3199190752380919
Station 2,110890.0,5911.62859990151,-3.252510124831133,0.3271630034317125
Station 2,110900.0,5879.170189270275,-3.2393522917127457,0.334446215632282
Station 2,110910.0,5846.84569378278,-3.2258652187609114,0.34176888353597273
Station 2,110920.0,5814.654236295976,-3.2120433923936393,0.3491311616317348
Station 2,110930.0,5782.604860105218,-3.1978825926503975,0.35653318591171657
Station 2,110940.0,5750.697824050868,-3.1833754866461677,0.36397507251120725
Station 2,110950.0,5718.9394720691025,-3.168517965980303,0.37145691627477506
Station 2,110960.0,5687.329450621171,-3.1533030363890155,0.3789787892451457
Station 2,110970.0,5655.875936015566,-3.13772628914383,0.3865407390712381
Station 2,110980.0,5624.576317987431,-3.1217846989577978,0.39414278733164965
Station 2,110990.0,5593.437673228837,-3.1054693892339005,0.4017849277697502
Station 2,111000.0,5562.467503822565,-3.088772884315455,0.4094671244364085
Station 2,111010.0,5531.66639038812,-3.0716915617493004,0.41718930973626334
Station 2,111020.0,5501.033184501534,-3.0542241837229405,0.4249513823733013
Station 2,111030.0,5470.583590711067,-3.0363524037587966,0.4327532051913973
Station 2,111040.0,5440.3091347917425,-3.0180845616365444,0.44059460290533886
Station 2,111050.0,5410.220755253027,-2.9994056262854762,0.44847535971774893
Station 2,111060.0,5380.321654512977,-2.980312967399253,0.4563952168171994
Station 2,111070.0,5350.616314315862,-2.9607984054572793,0.46435386975272086
Station 2,111080.0,5321.10789843177,-2.940860333644496,0.4723509656797986
Station 2,111090.0,5291.799980897768,-2.920489554393587,0.4803861004728902
Station 2,111100.0,5262.699186310442,-2.899679247378302,0.4884588156994067
Station 2,111110.0,5233.810166534098,-2.878425521038079,0.4965685954500716
Station 2,111120.0,5205.131680928451,-2.8567210170399235,0.5047148630205296
Station 2,111130.0,5176.675739636811,-2.8345596634497543,0.5128969774390736
Station 2,111140.0,5148.443704553872,-2.811938369263257,0.5211142298353865
Station 2,111150.0,5120.44021619815,-2.7888464013794363,0.5293658396452484
Station 2,111160.0,5092.667293106755,-2.7652805964287417,0.53765095064625
Station 2,111170.0,5065.134801246095,-2.741236299690249,0.5459686268059915
Station 2,111180.0,5037.843356286717,-2.7167079024608483,0.5543178479700301
Station 2,111190.0,5010.802303857793,-2.6916871087701826,0.5626975053789364
Station 2,111200.0,4984.012785124447,-2.666170035748318,0.5711063969694868
Station 2,111210.0,4957.48065193079,-2.6401511887806213,0.5795432224978905
Station 2,111220.0,4931.210731242285,-2.613624314018944,0.588006578469205
Station 2,111230.0,4905.209816351358,-2.5865868198322413,0.5964949528704444
Station 2,111240.0,4879.479415604414,-2.5590321163785608,0.6050067197054736
Station 2,111250.0,4854.031684324698,-2.5309556597086886,0.6135401333306898
Station 2,111260.0,4828.8623377681715,-2.5023490920627816,0.622093322591446
Station 2,111270.0,4803.984383840269,-2.473214471840363,0.6306642847603517
Station 2,111280.0,4779.399645553413,-2.443543927970569,0.6392508792799422
Station 2,111290.0,4755.1156766291715,-2.413334966843825,0.6478508213137661
Station 2,111300.0,4731.136524704782,-2.382579228010416,0.6564616751117811
Station 2,111310.0,4707.467779686309,-2.351278943416067,0.6650808471980245
Station 2,111320.0,4684.114351991212,-2.3194271347512863,0.6737055793909472
Station 2,111330.0,4661.081318081643,-2.287023742804887,0.6823329416695306
Station 2,111340.0,4638.37410710995,-2.2540643671197307,0.6909598249014567
Station 2,111350.0,4615.999754468562,-2.220546613169859,0.6995829334531595
Station 2,111360.0,4593.964597539598,-2.186466751941293,0.7081987777055947
Station 2,111370.0,4572.272915417684,-2.1518303214215475,0.7168036665041413
Station 2,111380.0,4550.930773885152,-2.1166272185464075,0.7253936995761305
Station 2,111390.0,4529.942258967275,-2.080856462128739,0.733964759955245
Station 2,111400.0,4509.315631005318,-2.0445263023134834,0.7425125064583883
Station 2,111410.0,4489.052291522372,-2.007631650513559,0.7510323662677397
Station 2,111420.0,4469.163903238258,-1.9701744057284611,0.7595195276785321
Station 2,111430.0,4449.651599143836,-1.9321505568785218,0.7679689330817278
Station 2,111440.0,4430.522605992516,-1.893566161816469,0.7763752722601879
Station 2,111450.0,4411.782674490759,-1.854427954445936,0.7847329760871977
Station 2,111460.0,4393.436491536127,-1.8147298278848207,0.7930362107272843
Station 2,111470.0,4375.490130460057,-1.774478467069744,0.8012788724510954
Station 2,111480.0,4357.948500660582,-1.7336778231774943,0.8094545831887227
Station 2,111490.0,4340.818766120073,-1.6923304561596617,0.8175566869590186
Station 2,111500.0,4324.103598051284,-1.650445912688635,0.8255782473261536
Station 2,111510.0,4307.809980058772,-1.6080227115858234,0.8335120460486078
Station 2,111520.0,4291.945910554066,-1.5650719064073453,0.8413505830997524
Station 2,111530.0,4276.51038780664,-1.5216010907153763,0.8490860782510171
Station 2,111540.0,4261.516313181173,-1.4776132350521671,0.8567104744083242
Station 2,111550.0,4246.959619821852,-1.4331198018549165,0.8642154429800475
Station 2,111560.0,4232.853234532244,-1.388129991658606,0.8715923914275667
Station 2,111570.0,4219.200306006387,-1.3426529088474508,0.8788324732648869
Station 2,111580.0,4206.003311707883,-1.2966958358345342,0.8859266007484318
Station 2,111590.0,4193.26742116044,-1.2502684066347052,0.8928654604890325
Station 2,111600.0,4180.999166601684,-1.2033922572876312,0.8996395322166811
Station 2,111610.0,4169.202415494761,-1.156066183752794,0.9062391109159547
Station 2,111620.0,4157.880179475715,-1.1083188103573478,0.9126543325298577
Station 2,111630.0,4147.034863480099,-1.0601496462529174,0.9188752034010289
Station 2,111640.0,4136.678376557623,-1.0115789941663682,0.9248916335809195
Station 2,111650.0,4126.805102758428,-0.9626192441386882,0.9306934740888078
Station 2,111660.0,4117.426591907238,-0.9132897965486847,0.9362705581428538
Station 2,111670.0,4108.543102213604,-0.8636007294901165,0.9416127463145709
Station 2,111680.0,4100.155122403536,-0.8135755797140586,0.9467099754764079
Station 2,111690.0,4092.2701394948135,-0.7632275493757086,0.9515523113203199
Station 2,111700.0,4084.891268535129,-0.7125777036559278,0.9561300041247675
Station 2,111710.0,4078.019349094437,-0.6616427024664595,0.9604335473406482
Station 2,111720.0,4071.660260481243,-0.6104406683189038,0.9644537384560987
Station 2,111730.0,4065.8118873093476,-0.5589907092364398,0.9681817414896059
Station 2,111740.0,4060.4790003536705,-0.507319189352917,0.9716091503546104
Station 2,111750.0,4055.666025292344,-0.4554356387805086,0.9747280522416654
Station 2,111760.0,4051.3718713857784,-0.40336859375968914,0.9775310900812737
Station 2,111770.0,4047.6004458214024,-0.3511385851734257,0.9800115230869717
Station 2,111780.0,4044.350843651921,-0.2987635225028757,0.9821632843388886
Station 2,111790.0,4041.62518118214,-0.2462697862754711,0.9839810343571738
Station 2,111800.0,4039.425671942005,-0.19367631609863714,0.9854602096355909
Station 2,111810.0,4037.7517337681898,-0.14100818686352773,0.9865970651601023
Station 2,111820.0,4036.606121136653,-0.08828026083738373,0.987388710025827
Station 2,111830.0,4035.9852092272404,-0.03552191461163465,0.9878331353867874
Station 2,111840.0,4035.8962997781705,0.017243535983089673,0.9879292341231714
Station 2,111850.0,4036.329486621165,0.06999740117058553,0.9876768117854305
Station 2,111860.0,4037.293417907316,0.12271817637477167,0.9870765885668614
Station 2,111870.0,4038.7858958583884,0.1753761275893042,0.9861301922588471
Station 2,111880.0,4040.80202948055,0.2279567939561927,0.9848401423473634
Station 2,111890.0,4043.343722725054,0.28043612003737606,0.9832098256065758
Station 2,111900.0,4046.4112495073045,0.3327896755262268,0.981243463712703
Station 2,111910.0,4050.0008769793526,0.38499897452570053,0.9789460736342476
Station 2,111920.0,4054.1093689427626,0.43703939783765977,0.9763234215812926
Station 2,111930.0,4058.740297138262,0.48889102800415896,0.9733819714646738
Station 2,111940.0,4063.886964606532,0.5405318665723122,0.9701288288886009
Station 2,111950.0,4069.5477814692354,0.5919448110204537,0.9665716817169272
Station 2,111960.0,4075.724906437319,0.6431069044243005,0.9627187382624559
Station 2,111970.0,4082.4114821023836,0.6939980439601753,0.9585786641216535
Station 2,111980.0,4089.603323174507,0.7446042397941656,0.9541605186238259
Station 2,111990.0,4097.30299921745,0.7949003736508382,0.9494736917888568
Station 2,112000.0,4105.5009239745705,0.8448750628880648,0.944527842596071
Station 2,112010.0,4114.198933135978,0.8945047661329304,0.9393328392638767
Station 2,112020.0,4123.389736964884,0.9437758462207971,0.9338987021304695
Station 2,112030.0,4133.072307614328,0.9926728410422595,0.9282355496147014
Station 2,112040.0,4143.242397677884,1.041178443957906,0.9223535476270158
Station 2,112050.0,4153.893058942556,1.0892767166693746,0.9162628626965222
Station 2,112060.0,4165.025449483267,1.1369579571439588,0.9099736189841832
Station 2,112070.0,4176.633222229211,1.184203316612573,0.9034958592655664
Station 2,112080.0,4188.70867943563,1.2310056491567307,0.8968395098907094
Station 2,112090.0,4201.250271700066,1.2773462150074428,0.8900143496638646
Station 2,112100.0,4214.254239984375,1.323216120565226,0.8830299825322102
Station 2,112110.0,4227.715297764267,1.3686046808596821,0.8758958139296302
Station 2,112120.0,4241.6224767626145,1.4135056390630207,0.8686210305886648
Station 2,112130.0,4255.981894804766,1.4579006249866824,0.8612145836098092
Station 2,112140.0,4270.780376279073,1.5017901717128002,0.8536851745614593
Station 2,112150.0,4286.01496846987,1.5451604441686442,0.8460412443748887
Station 2,112160.0,4301.684133192533,1.5880052865143748,0.8382909647955838
Station 2,112170.0,4317.773990976477,1.6303191178851864,0.8304422321540722
