Time(s),Delta_X(km),Delta_Y(km),Delta_Z(km),Delta_VX(km/s),Delta_VY(km/s),Delta_VZ(km/s)
136510.0000,-5.2876266192e+02,2.0566802537e+03,8.1023596682e+02,-1.0668254590e+00,-5.3950349412e-01,7.7793082924e-01
136520.0000,-5.3942188018e+02,2.0512434177e+03,8.1800019027e+02,-1.0650108716e+00,-5.4786045597e-01,7.7490843219e-01
136530.0000,-5.5006273302e+02,2.0457231101e+03,8.2573402709e+02,-1.0631523857e+00,-5.5619774481e-01,7.7185352360e-01
136540.0000,-5.6068478175e+02,2.0401195295e+03,8.3343715273e+02,-1.0612500570e+00,-5.6451500510e-01,7.6876621457e-01
136550.0000,-5.7128758821e+02,2.0344328779e+03,8.4110924374e+02,-1.0593039432e+00,-5.7281188189e-01,7.6564661766e-01
136560.0000,-5.8187071486e+02,2.0286633609e+03,8.4874997782e+02,-1.0573141040e+00,-5.8108802083e-01,7.6249484693e-01
136570.0000,-5.9243372475e+02,2.0228111877e+03,8.5635903380e+02,-1.0552806007e+00,-5.8934306815e-01,7.5931101791e-01
136580.0000,-6.0297618154e+02,2.0168765709e+03,8.6393609169e+02,-1.0532034970e+00,-5.9757667069e-01,7.5609524765e-01
136590.0000,-6.1349764957e+02,2.0108597269e+03,8.7148083267e+02,-1.0510828581e+00,-6.0578847596e-01,7.5284765463e-01
136600.0000,-6.2399769381e+02,2.0047608752e+03,8.7899293911e+02,-1.0489187514e+00,-6.1397813210e-01,7.4956835883e-01
136610.0000,-6.3447587993e+02,1.9985802392e+03,8.8647209457e+02,-1.0467112463e+00,-6.2214528791e-01,7.4625748171e-01
136620.0000,-6.4493177431e+02,1.9923180456e+03,8.9391798388e+02,-1.0444604139e+00,-6.3028959290e-01,7.4291514617e-01
136630.0000,-6.5536494403e+02,1.9859745247e+03,9.0133029305e+02,-1.0421663273e+00,-6.3841069729e-01,7.3954147661e-01
136640.0000,-6.6577495693e+02,1.9795499102e+03,9.0870870938e+02,-1.0398290617e+00,-6.4650825200e-01,7.3613659885e-01
136650.0000,-6.7616138159e+02,1.9730444393e+03,9.1605292142e+02,-1.0374486941e+00,-6.5458190871e-01,7.3270064019e-01
136660.0000,-6.8652378740e+02,1.9664583528e+03,9.2336261901e+02,-1.0350253034e+00,-6.6263131985e-01,7.2923372940e-01
136670.0000,-6.9686174452e+02,1.9597918949e+03,9.3063749327e+02,-1.0325589704e+00,-6.7065613864e-01,7.2573599666e-01
136680.0000,-7.0717482394e+02,1.9530453132e+03,9.3787723664e+02,-1.0300497781e+00,-6.7865601908e-01,7.2220757362e-01
136690.0000,-7.1746259750e+02,1.9462188588e+03,9.4508154288e+02,-1.0274978112e+00,-6.8663061597e-01,7.1864859336e-01
136700.0000,-7.2772463787e+02,1.9393127863e+03,9.5225010709e+02,-1.0249031563e+00,-6.9457958498e-01,7.1505919042e-01
136710.0000,-7.3796051862e+02,1.9323273536e+03,9.5938262573e+02,-1.0222659020e+00,-7.0250258257e-01,7.1143950073e-01
136720.0000,-7.4816981421e+02,1.9252628223e+03,9.6647879660e+02,-1.0195861389e+00,-7.1039926612e-01,7.0778966169e-01
136730.0000,-7.5835210000e+02,1.9181194571e+03,9.7353831892e+02,-1.0168639594e+00,-7.1826929385e-01,7.0410981211e-01
136740.0000,-7.6850695232e+02,1.9108975264e+03,9.8056089327e+02,-1.0140994579e+00,-7.2611232491e-01,7.0040009219e-01
136750.0000,-7.7863394841e+02,1.9035973017e+03,9.8754622166e+02,-1.0112927307e+00,-7.3392801933e-01,6.9666064359e-01
136760.0000,-7.8873266651e+02,1.8962190582e+03,9.9449400752e+02,-1.0084438760e+00,-7.4171603811e-01,6.9289160936e-01
136770.0000,-7.9880268584e+02,1.8887630743e+03,1.0014039557e+03,-1.0055529940e+00,-7.4947604319e-01,6.8909313394e-01
136780.0000,-8.0884358664e+02,1.8812296319e+03,1.0082757725e+03,-1.0026201867e+00,-7.5720769746e-01,6.8526536319e-01
136790.0000,-8.1885495017e+02,1.8736190161e+03,1.0151091658e+03,-9.9964555810e-01,-7.6491066483e-01,6.8140844435e-01
136800.0000,-8.2883635876e+02,1.8659315154e+03,1.0219038448e+03,-9.9662921404e-01,-7.7258461018e-01,6.7752252607e-01
136810.0000,-8.3878739577e+02,1.8581674218e+03,1.0286595202e+03,-9.9357126232e-01,-7.8022919943e-01,6.7360775836e-01
136820.0000,-8.4870764569e+02,1.8503270304e+03,1.0353759043e+03,-9.9047181264e-01,-7.8784409955e-01,6.6966429263e-01
136830.0000,-8.5859669408e+02,1.8424106399e+03,1.0420527109e+03,-9.8733097660e-01,-7.9542897853e-01,6.6569228165e-01
136840.0000,-8.6845412766e+02,1.8344185521e+03,1.0486896553e+03,-9.8414886770e-01,-8.0298350548e-01,6.6169187955e-01
136850.0000,-8.7827953426e+02,1.8263510722e+03,1.0552864544e+03,-9.8092560133e-01,-8.1050735057e-01,6.5766324185e-01
136860.0000,-8.8807250290e+02,1.8182085085e+03,1.0618428266e+03,-9.7766129478e-01,-8.1800018507e-01,6.5360652541e-01
136870.0000,-8.9783262376e+02,1.8099911730e+03,1.0683584919e+03,-9.7435606723e-01,-8.2546168141e-01,6.4952188843e-01
136880.0000,-9.0755948825e+02,1.8016993805e+03,1.0748331718e+03,-9.7101003976e-01,-8.3289151314e-01,6.4540949048e-01
136890.0000,-9.1725268897e+02,1.7933334494e+03,1.0812665897e+03,-9.6762333533e-01,-8.4028935498e-01,6.4126949245e-01
136900.0000,-9.2691181977e+02,1.7848937011e+03,1.0876584702e+03,-9.6419607876e-01,-8.4765488282e-01,6.3710205658e-01
136910.0000,-9.3653647578e+02,1.7763804604e+03,1.0940085399e+03,-9.6072839678e-01,-8.5498777374e-01,6.3290734640e-01
136920.0000,-9.4612625337e+02,1.7677940554e+03,1.1003165268e+03,-9.5722041797e-01,-8.6228770606e-01,6.2868552682e-01
136930.0000,-9.5568075023e+02,1.7591348171e+03,1.1065821606e+03,-9.5367227280e-01,-8.6955435930e-01,6.2443676400e-01
136940.0000,-9.6519956536e+02,1.7504030801e+03,1.1128051728e+03,-9.5008409359e-01,-8.7678741424e-01,6.2016122546e-01
136950.0000,-9.7468229909e+02,1.7415991819e+03,1.1189852964e+03,-9.4645601453e-01,-8.8398655293e-01,6.1585908000e-01
136960.0000,-9.8412855310e+02,1.7327234631e+03,1.1251222662e+03,-9.4278817167e-01,-8.9115145869e-01,6.1153049770e-01
136970.0000,-9.9353793044e+02,1.7237762678e+03,1.1312158188e+03,-9.3908070291e-01,-8.9828181614e-01,6.0717564996e-01
136980.0000,-1.0029100355e+03,1.7147579430e+03,1.1372656922e+03,-9.3533374799e-01,-9.0537731122e-01,6.0279470943e-01
136990.0000,-1.0122444742e+03,1.7056688389e+03,1.1432716266e+03,-9.3154744852e-01,-9.1243763119e-01,5.9838785006e-01
137000.0000,-1.0215408538e+03,1.6965093087e+03,1.1492333634e+03,-9.2772194793e-01,-9.1946246467e-01,5.9395524705e-01
137010.0000,-1.0307987830e+03,1.6872797089e+03,1.1551506463e+03,-9.2385739149e-01,-9.2645150164e-01,5.8949707688e-01
137020.0000,-1.0400178720e+03,1.6779803990e+03,1.1610232203e+03,-9.1995392630e-01,-9.3340443349e-01,5.8501351726e-01
137030.0000,-1.0491977323e+03,1.6686117416e+03,1.1668508326e+03,-9.1601170129e-01,-9.4032095296e-01,5.8050474716e-01
137040.0000,-1.0583379773e+03,1.6591741023e+03,1.1726332319e+03,-9.1203086721e-01,-9.4720075424e-01,5.7597094678e-01
137050.0000,-1.0674382215e+03,1.6496678499e+03,1.1783701687e+03,-9.0801157661e-01,-9.5404353296e-01,5.7141229756e-01
137060.0000,-1.0764980812e+03,1.6400933561e+03,1.1840613956e+03,-9.0395398386e-01,-9.6084898617e-01,5.6682898217e-01
137070.0000,-1.0855171740e+03,1.6304509956e+03,1.1897066667e+03,-8.9985824515e-01,-9.6761681241e-01,5.6222118447e-01
137080.0000,-1.0944951194e+03,1.6207411462e+03,1.1953057383e+03,-8.9572451845e-01,-9.7434671170e-01,5.5758908956e-01
137090.0000,-1.1034315383e+03,1.6109641888e+03,1.2008583681e+03,-8.9155296352e-01,-9.8103838555e-01,5.5293288371e-01
137100.0000,-1.1123260531e+03,1.6011205069e+03,1.2063643162e+03,-8.8734374192e-01,-9.8769153700e-01,5.4825275441e-01
137110.0000,-1.1211782881e+03,1.5912104874e+03,1.2118233441e+03,-8.8309701697e-01,-9.9430587062e-01,5.4354889032e-01
137120.0000,-1.1299878690e+03,1.5812345198e+03,1.2172352155e+03,-8.7881295380e-01,-1.0008810925e+00,5.3882148128e-01
137130.0000,-1.1387544233e+03,1.5711929969e+03,1.2225996959e+03,-8.7449171927e-01,-1.0074169104e+00,5.3407071830e-01
137140.0000,-1.1474775800e+03,1.5610863140e+03,1.2279165527e+03,-8.7013348202e-01,-1.0139130334e+00,5.2929679355e-01
137150.0000,-1.1561569701e+03,1.5509148695e+03,1.2331855552e+03,-8.6573841246e-01,-1.0203691726e+00,5.2449990035e-01
137160.0000,-1.1647922261e+03,1.5406790648e+03,1.2384064748e+03,-8.6130668272e-01,-1.0267850402e+00,5.1968023317e-01
137170.0000,-1.1733829822e+03,1.5303793039e+03,1.2435790846e+03,-8.5683846669e-01,-1.0331603506e+00,5.1483798760e-01
137180.0000,-1.1819288744e+03,1.5200159940e+03,1.2487031599e+03,-8.5233394000e-01,-1.0394948193e+00,5.0997336038e-01
137190.0000,-1.1904295406e+03,1.5095895447e+03,1.2537784779e+03,-8.4779327999e-01,-1.0457881639e+00,5.0508654935e-01
137200.0000,-1.1988846202e+03,1.4991003688e+03,1.2588048177e+03,-8.4321666573e-01,-1.0520401034e+00,5.0017775347e-01
137210.0000,-1.2072937547e+03,1.4885488816e+03,1.2637819604e+03,-8.3860427802e-01,-1.0582503585e+00,4.9524717279e-01
137220.0000,-1.2156565872e+03,1.4779355015e+03,1.2687096892e+03,-8.3395629935e-01,-1.0644186518e+00,4.9029500847e-01
137230.0000,-1.2239727627e+03,1.4672606495e+03,1.2735877893e+03,-8.2927291390e-01,-1.0705447075e+00,4.8532146273e-01
137240.0000,-1.2322419281e+03,1.4565247491e+03,1.2784160479e+03,-8.2455430758e-01,-1.0766282516e+00,4.8032673887e-01
137250.0000,-1.2404637320e+03,1.4457282271e+03,1.2831942542e+03,-8.1980066794e-01,-1.0826690117e+00,4.7531104127e-01
137260.0000,-1.2486378253e+03,1.4348715124e+03,1.2879221995e+03,-8.1501218424e-01,-1.0886667173e+00,4.7027457536e-01
137270.0000,-1.2567638602e+03,1.4239550371e+03,1.2925996772e+03,-8.1018904738e-01,-1.0946210998e+00,4.6521754760e-01
137280.0000,-1.2648414913e+03,1.4129792357e+03,1.2972264826e+03,-8.0533144996e-01,-1.1005318921e+00,4.6014016549e-01
137290.0000,-1.2728703749e+03,1.4019445453e+03,1.3018024133e+03,-8.0043958619e-01,-1.1063988292e+00,4.5504263758e-01
137300.0000,-1.2808501694e+03,1.3908514060e+03,1.3063272688e+03,-7.9551365195e-01,-1.1122216478e+00,4.4992517342e-01
137310.0000,-1.2887805350e+03,1.3797002603e+03,1.3108008509e+03,-7.9055384475e-01,-1.1180000865e+00,4.4478798356e-01
137320.0000,-1.2966611341e+03,1.3684915531e+03,1.3152229634e+03,-7.8556036373e-01,-1.1237338856e+00,4.3963127957e-01
137330.0000,-1.3044916307e+03,1.3572257322e+03,1.3195934122e+03,-7.8053340964e-01,-1.1294227875e+00,4.3445527398e-01
137340.0000,-1.3122716914e+03,1.3459032478e+03,1.3239120053e+03,-7.7547318486e-01,-1.1350665364e+00,4.2926018034e-01
137350.0000,-1.3200009842e+03,1.3345245528e+03,1.3281785529e+03,-7.7037989335e-01,-1.1406648784e+00,4.2404621313e-01
137360.0000,-1.3276791797e+03,1.3230901025e+03,1.3323928674e+03,-7.6525374068e-01,-1.1462175615e+00,4.1881358780e-01
137370.0000,-1.3353059502e+03,1.3116003546e+03,1.3365547632e+03,-7.6009493399e-01,-1.1517243357e+00,4.1356252077e-01
137380.0000,-1.3428809702e+03,1.3000557696e+03,1.3406640570e+03,-7.5490368200e-01,-1.1571849528e+00,4.0829322937e-01
137390.0000,-1.3504039164e+03,1.2884568102e+03,1.3447205677e+03,-7.4968019500e-01,-1.1625991668e+00,4.0300593187e-01
137400.0000,-1.3578744674e+03,1.2768039418e+03,1.3487241164e+03,-7.4442468484e-01,-1.1679667335e+00,3.9770084746e-01
137410.0000,-1.3652923040e+03,1.2650976319e+03,1.3526745261e+03,-7.3913736489e-01,-1.1732874107e+00,3.9237819624e-01
137420.0000,-1.3726571093e+03,1.2533383506e+03,1.3565716225e+03,-7.3381845010e-01,-1.1785609582e+00,3.8703819919e-01
137430.0000,-1.3799685684e+03,1.2415265706e+03,1.3604152330e+03,-7.2846815690e-01,-1.1837871380e+00,3.8168107820e-01
137440.0000,-1.3872263686e+03,1.2296627666e+03,1.3642051877e+03,-7.2308670328e-01,-1.1889657139e+00,3.7630705602e-01
137450.0000,-1.3944301993e+03,1.2177474158e+03,1.3679413185e+03,-7.1767430871e-01,-1.1940964519e+00,3.7091635628e-01
137460.0000,-1.4015797524e+03,1.2057809977e+03,1.3716234599e+03,-7.1223119416e-01,-1.1991791199e+00,3.6550920346e-01
137470.0000,-1.4086747216e+03,1.1937639943e+03,1.3752514485e+03,-7.0675758211e-01,-1.2042134881e+00,3.6008582286e-01
137480.0000,-1.4157148031e+03,1.1816968897e+03,1.3788251231e+03,-7.0125369649e-01,-1.2091993285e+00,3.5464644065e-01
137490.0000,-1.4226996953e+03,1.1695801703e+03,1.3823443247e+03,-6.9571976271e-01,-1.2141364156e+00,3.4919128380e-01
137500.0000,-1.4296290989e+03,1.1574143247e+03,1.3858088969e+03,-6.9015600763e-01,-1.2190245255e+00,3.4372058010e-01
137510.0000,-1.4365027168e+03,1.1451998438e+03,1.3892186853e+03,-6.8456265957e-01,-1.2238634369e+00,3.3823455814e-01
137520.0000,-1.4433202543e+03,1.1329372207e+03,1.3925735378e+03,-6.7893994827e-01,-1.2286529304e+00,3.3273344729e-01
137530.0000,-1.4500814187e+03,1.1206269506e+03,1.3958733047e+03,-6.7328810491e-01,-1.2333927887e+00,3.2721747771e-01
137540.0000,-1.4567859201e+03,1.1082695311e+03,1.3991178386e+03,-6.6760736206e-01,-1.2380827969e+00,3.2168688031e-01
137550.0000,-1.4634334704e+03,1.0958654616e+03,1.4023069944e+03,-6.6189795372e-01,-1.2427227419e+00,3.1614188679e-01
137560.0000,-1.4700237844e+03,1.0834152439e+03,1.4054406292e+03,-6.5616011526e-01,-1.2473124133e+00,3.1058272955e-01
137570.0000,-1.4765565788e+03,1.0709193817e+03,1.4085186026e+03,-6.5039408345e-01,-1.2518516023e+00,3.0500964175e-01
137580.0000,-1.4830315729e+03,1.0583783809e+03,1.4115407764e+03,-6.4460009642e-01,-1.2563401029e+00,2.9942285727e-01
137590.0000,-1.4894484884e+03,1.0457927493e+03,1.4145070149e+03,-6.3877839365e-01,-1.2607777109e+00,2.9382261069e-01
137600.0000,-1.4958070492e+03,1.0331629970e+03,1.4174171846e+03,-6.3292921597e-01,-1.2651642246e+00,2.8820913729e-01
137610.0000,-1.5021069820e+03,1.0204896358e+03,1.4202711543e+03,-6.2705280557e-01,-1.2694994443e+00,2.8258267305e-01
137620.0000,-1.5083480154e+03,1.0077731797e+03,1.4230687955e+03,-6.2114940592e-01,-1.2737831728e+00,2.7694345460e-01
137630.0000,-1.5145298809e+03,9.9501414463e+02,1.4258099817e+03,-6.1521926184e-01,-1.2780152150e+00,2.7129171926e-01
137640.0000,-1.5206523123e+03,9.8221304833e+02,1.4284945889e+03,-6.0926261942e-01,-1.2821953782e+00,2.6562770498e-01
137650.0000,-1.5267150457e+03,9.6937041058e+02,1.4311224956e+03,-6.0327972607e-01,-1.2863234719e+00,2.5995165036e-01
137660.0000,-1.5327178201e+03,9.5648675302e+02,1.4336935825e+03,-5.9727083044e-01,-1.2903993080e+00,2.5426379462e-01
137670.0000,-1.5386603765e+03,9.4356259917e+02,1.4362077329e+03,-5.9123618248e-01,-1.2944227007e+00,2.4856437760e-01
137680.0000,-1.5445424587e+03,9.3059847440e+02,1.4386648323e+03,-5.8517603336e-01,-1.2983934664e+00,2.4285363974e-01
137690.0000,-1.5503638130e+03,9.1759490587e+02,1.4410647688e+03,-5.7909063550e-01,-1.3023114239e+00,2.3713182208e-01
137700.0000,-1.5561241881e+03,9.0455242255e+02,1.4434074326e+03,-5.7298024257e-01,-1.3061763945e+00,2.3139916623e-01
137710.0000,-1.5618233353e+03,8.9147155519e+02,1.4456927168e+03,-5.6684510941e-01,-1.3099882016e+00,2.2565591438e-01
137720.0000,-1.5674610086e+03,8.7835283631e+02,1.4479205164e+03,-5.6068549211e-01,-1.3137466712e+00,2.1990230925e-01
137730.0000,-1.5730369644e+03,8.6519680013e+02,1.4500907293e+03,-5.5450164791e-01,-1.3174516315e+00,2.1413859414e-01
137740.0000,-1.5785509617e+03,8.5200398261e+02,1.4522032554e+03,-5.4829383525e-01,-1.3211029132e+00,2.0836501283e-01
137750.0000,-1.5840027621e+03,8.3877492135e+02,1.4542579974e+03,-5.4206231373e-01,-1.3247003493e+00,2.0258180967e-01
137760.0000,-1.5893921298e+03,8.2551015565e+02,1.4562548604e+03,-5.3580734409e-01,-1.3282437754e+00,1.9678922948e-01
137770.0000,-1.5947188317e+03,8.1221022642e+02,1.4581937516e+03,-5.2952918821e-01,-1.3317330293e+00,1.9098751759e-01
137780.0000,-1.5999826372e+03,7.9887567617e+02,1.4600745811e+03,-5.2322810912e-01,-1.3351679513e+00,1.8517691980e-01
137790.0000,-1.6051833183e+03,7.8550704901e+02,1.4618972612e+03,-5.1690437092e-01,-1.3385483841e+00,1.7935768240e-01
137800.0000,-1.6103206499e+03,7.7210489062e+02,1.4636617067e+03,-5.1055823885e-01,-1.3418741730e+00,1.7353005209e-01
137810.0000,-1.6153944093e+03,7.5866974820e+02,1.4653678351e+03,-5.0418997921e-01,-1.3451451656e+00,1.6769427607e-01
137820.0000,-1.6204043766e+03,7.4520217045e+02,1.4670155659e+03,-4.9779985937e-01,-1.3483612119e+00,1.6185060193e-01
137830.0000,-1.6253503345e+03,7.3170270759e+02,1.4686048216e+03,-4.9138814777e-01,-1.3515221646e+00,1.5599927770e-01
137840.0000,-1.6302320685e+03,7.1817191128e+02,1.4701355268e+03,-4.8495511390e-01,-1.3546278788e+00,1.5014055179e-01
137850.0000,-1.6350493666e+03,7.0461033461e+02,1.4716076088e+03,-4.7850102826e-01,-1.3576782119e+00,1.4427467303e-01
137860.0000,-1.6398020198e+03,6.9101853211e+02,1.4730209972e+03,-4.7202616239e-01,-1.3606730239e+00,1.3840189062e-01
137870.0000,-1.6444898215e+03,6.7739705967e+02,1.4743756244e+03,-4.6553078882e-01,-1.3636121775e+00,1.3252245411e-01
137880.0000,-1.6491125681e+03,6.6374647455e+02,1.4756714250e+03,-4.5901518107e-01,-1.3664955376e+00,1.2663661344e-01
137890.0000,-1.6536700586e+03,6.5006733535e+02,1.4769083362e+03,-4.5247961365e-01,-1.3693229719e+00,1.2074461886e-01
137900.0000,-1.6581620948e+03,6.3636020198e+02,1.4780862977e+03,-4.4592436203e-01,-1.3720943504e+00,1.1484672096e-01
137910.0000,-1.6625884812e+03,6.2262563565e+02,1.4792052518e+03,-4.3934970260e-01,-1.3748095457e+00,1.0894317064e-01
137920.0000,-1.6669490252e+03,6.0886419880e+02,1.4802651432e+03,-4.3275591272e-01,-1.3774684330e+00,1.0303421911e-01
137930.0000,-1.6712435367e+03,5.9507645512e+02,1.4812659191e+03,-4.2614327066e-01,-1.3800708900e+00,9.7120117877e-02
137940.0000,-1.6754718287e+03,5.8126296953e+02,1.4822075292e+03,-4.1951205559e-01,-1.3826167970e+00,9.1201118704e-02
137950.0000,-1.6796337169e+03,5.6742430810e+02,1.4830899260e+03,-4.1286254756e-01,-1.3851060368e+00,8.5277473634e-02
137960.0000,-1.6837290197e+03,5.5356103809e+02,1.4839130641e+03,-4.0619502753e-01,-1.3875384948e+00,7.9349434953e-02
137970.0000,-1.6877575584e+03,5.3967372787e+02,1.4846769009e+03,-3.9950977730e-01,-1.3899140589e+00,7.3417255191e-02
137980.0000,-1.6917191571e+03,5.2576294693e+02,1.4853813963e+03,-3.9280707952e-01,-1.3922326197e+00,6.7481187097e-02
137990.0000,-1.6956136427e+03,5.1182926583e+02,1.4860265125e+03,-3.8608721768e-01,-1.3944940703e+00,6.1541483635e-02
138000.0000,-1.6994408451e+03,4.9787325621e+02,1.4866122146e+03,-3.7935047608e-01,-1.3966983065e+00,5.5598397968e-02
138010.0000,-1.7032005969e+03,4.8389549072e+02,1.4871384700e+03,-3.7259713983e-01,-1.3988452265e+00,4.9652183442e-02
138020.0000,-1.7068927335e+03,4.6989654303e+02,1.4876052486e+03,-3.6582749484e-01,-1.4009347313e+00,4.3703093577e-02
138030.0000,-1.7105170933e+03,4.5587698777e+02,1.4880125231e+03,-3.5904182779e-01,-1.4029667245e+00,3.7751382051e-02
138040.0000,-1.7140735176e+03,4.4183740054e+02,1.4883602684e+03,-3.5224042610e-01,-1.4049411121e+00,3.1797302691e-02
138050.0000,-1.7175618503e+03,4.2777835785e+02,1.4886484621e+03,-3.4542357797e-01,-1.4068578029e+00,2.5841109455e-02
138060.0000,-1.7209819386e+03,4.1370043710e+02,1.4888770843e+03,-3.3859157232e-01,-1.4087167083e+00,1.9883056425e-02
138070.0000,-1.7243336322e+03,3.9960421659e+02,1.4890461178e+03,-3.3174469876e-01,-1.4105177423e+00,1.3923397786e-02
138080.0000,-1.7276167840e+03,3.8549027544e+02,1.4891555478e+03,-3.2488324764e-01,-1.4122608215e+00,7.9623878187e-03
138090.0000,-1.7308312495e+03,3.7135919361e+02,1.4892053619e+03,-3.1800750997e-01,-1.4139458653e+00,2.0002808836e-03
138100.0000,-1.7339768875e+03,3.5721155184e+02,1.4891955506e+03,-3.1111777745e-01,-1.4155727956e+00,-3.9626685906e-03
138110.0000,-1.7370535594e+03,3.4304793166e+02,1.4891261066e+03,-3.0421434242e-01,-1.4171415369e+00,-9.9262061209e-03
138120.0000,-1.7400611297e+03,3.2886891531e+02,1.4889970254e+03,-2.9729749786e-01,-1.4186520164e+00,-1.5890077183e-02
138130.0000,-1.7429994656e+03,3.1467508577e+02,1.4888083048e+03,-2.9036753740e-01,-1.4201041640e+00,-2.1854027226e-02
138140.0000,-1.7458684377e+03,3.0046702669e+02,1.4885599454e+03,-2.8342475525e-01,-1.4214979123e+00,-2.7817801681e-02
138150.0000,-1.7486679190e+03,2.8624532240e+02,1.4882519502e+03,-2.7646944623e-01,-1.4228331963e+00,-3.3781145980e-02
138160.0000,-1.7513977858e+03,2.7201055785e+02,1.4878843248e+03,-2.6950190575e-01,-1.4241099541e+00,-3.9743805566e-02
138170.0000,-1.7540579173e+03,2.5776331860e+02,1.4874570772e+03,-2.6252242977e-01,-1.4253281260e+00,-4.5705525906e-02
138180.0000,-1.7566481956e+03,2.4350419080e+02,1.4869702182e+03,-2.5553131479e-01,-1.4264876552e+00,-5.1666052505e-02
138190.0000,-1.7591685058e+03,2.2923376115e+02,1.4864237610e+03,-2.4852885788e-01,-1.4275884876e+00,-5.7625130918e-02
138200.0000,-1.7616187359e+03,2.1495261687e+02,1.4858177212e+03,-2.4151535660e-01,-1.4286305718e+00,-6.3582506765e-02
138210.0000,-1.7639987771e+03,2.0066134570e+02,1.4851521173e+03,-2.3449110901e-01,-1.4296138588e+00,-6.9537925744e-02
138220.0000,-1.7663085233e+03,1.8636053584e+02,1.4844269701e+03,-2.2745641368e-01,-1.4305383027e+00,-7.5491133640e-02
138230.0000,-1.7685478715e+03,1.7205077594e+02,1.4836423029e+03,-2.2041156963e-01,-1.4314038599e+00,-8.1441876344e-02
138240.0000,-1.7707167218e+03,1.5773265507e+02,1.4827981416e+03,-2.1335687636e-01,-1.4322104897e+00,-8.7389899863e-02
138250.0000,-1.7728149772e+03,1.4340676270e+02,1.4818945148e+03,-2.0629263378e-01,-1.4329581540e+00,-9.3334950332e-02
138260.0000,-1.7748425437e+03,1.2907368867e+02,1.4809314534e+03,-1.9921914227e-01,-1.4336468174e+00,-9.9276774030e-02
138270.0000,-1.7767993303e+03,1.1473402314e+02,1.4799089910e+03,-1.9213670258e-01,-1.4342764472e+00,-1.0521511739e-01
138280.0000,-1.7786852490e+03,1.0038835661e+02,1.4788271636e+03,-1.8504561588e-01,-1.4348470134e+00,-1.1114972702e-01
138290.0000,-1.7805002149e+03,8.6037279855e+01,1.4776860098e+03,-1.7794618369e-01,-1.4353584886e+00,-1.1708034969e-01
138300.0000,-1.7822441459e+03,7.1681383905e+01,1.4764855708e+03,-1.7083870794e-01,-1.4358108482e+00,-1.2300673239e-01
138310.0000,-1.7839169633e+03,5.7321260028e+01,1.4752258902e+03,-1.6372349086e-01,-1.4362040703e+00,-1.2892862231e-01
138320.0000,-1.7855185910e+03,4.2957499699e+01,1.4739070142e+03,-1.5660083504e-01,-1.4365381355e+00,-1.3484576684e-01
138330.0000,-1.7870489562e+03,2.8590694570e+01,1.4725289915e+03,-1.4947104339e-01,-1.4368130273e+00,-1.4075791364e-01
